TICKETNO,ADV_DATE,BRANCHID,ADV_AMOUNT,NETWEIGHT,CAP_AMOUNT,ACCR_INTEREST,CAPITAL_PAY,AVG_KARATAGE,PRODUCTINTEREST,PRODUCTNAME,GENDER,SECTOR_DESC,SUBSECTOR_DESC,TICKET_AGE,CLASSIFI_BUCKET
70198288,26-Sep-22,7,80100,12.06,80100,1896.07,0,20,24,Pawning - Normal Scheme,M,Agriculture,Other Crops,35,1A
60179283,26-Sep-22,6,200000,25.4,200000,4734.24,0,19.5,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,35,1A
70198287,26-Sep-22,7,58100,7,58100,1375.3,0,21,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,35,1A
100327970,26-Sep-22,10,110200,16.91,110200,2608.57,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
60179282,26-Sep-22,6,365100.01,50.03,365100.01,8642.37,0,18,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,35,1A
60179294,26-Sep-22,6,18100,2.52,18100,428.45,0,19,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,35,1A
50158169,26-Sep-22,5,208100,24.87,208100,4925.98,0,21,24,Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
30070415,26-Sep-22,3,31360,4.18,31360,742.33,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
70198299,26-Sep-22,7,73557.46,9.82,73557.46,1741.2,0,19,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,35,1A
100327984,26-Sep-22,10,46624.67,16.01,46624.67,1103.66,0,16,24,Pawning - Normal Scheme,M,Consumption,Consumption,35,1A
60179292,26-Sep-22,6,66560,10.73,66560,1575.56,0,16,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,35,1A
70198293,26-Sep-22,7,40100,5.86,40100,949.22,0,18,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,35,1A
90034529,26-Sep-22,9,56323.01,6.76,56323.01,1333.24,0,21,24,Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
50158166,26-Sep-22,5,146840,16.24,146840,3475.88,0,22,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
50158168,26-Sep-22,5,226857,23.92,226857,5369.98,0,22.67,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
50158167,26-Sep-22,5,135666,15.53,135666,3211.38,0,22,24,Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
50158165,26-Sep-22,5,149950,16.57,149950,3549.5,0,22,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
50158170,26-Sep-22,5,72410,8.86,72410,1714.03,0,22,24,Pawning - Normal Scheme,M,Consumption,Consumption,35,1A
80102209,26-Sep-22,8,39806.28,5.74,39806.28,942.26,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,35,1A
70198307,26-Sep-22,7,96100,12.06,96100,2274.81,0,20,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,35,1A
50158171,26-Sep-22,5,85820,8.04,85820,2031.47,0,21,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,35,1A
70198308,26-Sep-22,7,222985.67,23.36,222985.67,5278.35,0,19.5,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,35,1A
100327973,26-Sep-22,10,87511,16.05,87511,2071.49,0,19,24,Pawning - Normal Scheme,M,Consumption,Consumption,35,1A
50158164,26-Sep-22,5,60100,7.29,60100,1422.64,0,21,24,Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
70198291,26-Sep-22,7,500000,72.92,500000,11835.62,0,17.8,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,35,1A
30070422,26-Sep-22,3,64000,8.12,64000,1514.96,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,35,1A
100327992,26-Sep-22,10,176537.99,24.78,176537.99,4178.87,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,35,1A
100328005,26-Sep-22,10,85200,11.5,85200,2016.79,0,19,24,Pawning - Normal Scheme,M,Consumption,Consumption,35,1A
100327976,26-Sep-22,10,140812.26,34.21,140812.26,3333.2,0,14,24,Pawning - Normal Scheme,M,Consumption,Consumption,35,1A
60179305,26-Sep-22,6,133830,19.74,133830,3167.92,0,17.33,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,35,1A
70198306,26-Sep-22,7,70046.92,9.42,70046.92,1658.1,0,20,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,35,1A
60179303,26-Sep-22,6,249100,40.38,249100,5896.5,0,16,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,35,1A
60179298,26-Sep-22,6,388470,61.06,388470,9195.57,0,16.67,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,35,1A
60179288,26-Sep-22,6,53100,7.52,53100,1256.94,0,18,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,35,1A
100327981,26-Sep-22,10,20200,3,20200,478.16,0,17,24,Pawning - Normal Scheme,F,Consumption,Consumption,35,1A
100327946,24-Sep-22,10,35100,4.4,35100,877.02,0,20,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
70198273,24-Sep-22,7,75497.96,8,75497.96,1886.41,0,21,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,37,1A
70198284,24-Sep-22,7,64600,10.16,64600,1614.12,0,16,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,37,1A
70198282,24-Sep-22,7,271227.36,23.74,271227.36,6776.97,0,21,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,37,1A
100327951,24-Sep-22,10,105100,14.55,105100,2626.06,0,19,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
60179280,24-Sep-22,6,33100,4.14,33100,827.05,0,20,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,37,1A
100327967,24-Sep-22,10,100100,13.79,100100,2501.13,0,18.33,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
100327954,24-Sep-22,10,28100,5.07,28100,702.12,0,14,24,Pawning - Normal Scheme,M,Agriculture,Coconut,37,1A
100327952,24-Sep-22,10,35134.59,8.6,35134.59,877.88,0,18,24,Pawning - Normal Scheme,M,Agriculture,Coconut,37,1A
60179277,24-Sep-22,6,67100,8.02,67100,1676.58,0,21,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,37,1A
100327958,24-Sep-22,10,57100,9.1,57100,1426.72,0,16,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
100327947,24-Sep-22,10,96697.33,17.2,96697.33,2416.11,0,14,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
100327959,24-Sep-22,10,61100,14.3,61100,1526.66,0,19,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
100327949,24-Sep-22,10,18100,3.26,18100,452.25,0,14,24,Pawning - Normal Scheme,M,Agriculture,Coconut,37,1A
100327956,24-Sep-22,10,36100,4.85,36100,902.01,0,19,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
100327957,24-Sep-22,10,50100,6.98,50100,1251.81,0,19,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
100327965,24-Sep-22,10,73100,9.79,69349.71,547.2,3750.29,19,24,Pawning - Normal Scheme,M,Agriculture,Coconut,37,1A
100327962,24-Sep-22,10,60200,8.86,60200,1504.18,0,17,24,Pawning - Normal Scheme,M,Agriculture,Coconut,37,1A
100327964,24-Sep-22,10,75100,10.2,75100,1876.47,0,19,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
60179272,24-Sep-22,6,66100,7.97,66100,1651.59,0,21,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,37,1A
70198267,24-Sep-22,7,27751.14,10.05,27751.14,693.4,0,21,24,Pawning - Normal Scheme,M,Agriculture,Other Crops,37,1A
70198277,24-Sep-22,7,95510.06,8,95510.06,2386.44,0,22,24,RP - Pawning - Gold Coins and Biscuits,F,Agriculture,House Repairs,37,1A
70198276,24-Sep-22,7,219401.21,20.2,219401.21,5482.03,0,20,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,37,1A
70198275,24-Sep-22,7,384942.73,40.36,384942.73,9618.3,0,18,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,37,1A
70198263,24-Sep-22,7,51100,15.87,51100,1276.8,0,18,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,37,1A
70198268,24-Sep-22,7,113707.19,15.96,113707.19,2841.12,0,18,24,Pawning - Normal Scheme,F,Agriculture,Other Crops,37,1A
70198285,24-Sep-22,7,25100,3,25100,627.16,0,21,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,37,1A
100327950,24-Sep-22,10,100100,15.97,100100,2501.13,0,18,24,Pawning - Normal Scheme,M,Agriculture,Coconut,37,1A
100327963,24-Sep-22,10,50100,6.23,50100,1251.82,0,20.5,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
100327960,24-Sep-22,10,40100,5.8,40100,1001.95,0,18,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
100327948,24-Sep-22,10,80100,12.08,80100,2001.4,0,17,24,Pawning - Normal Scheme,F,Agriculture,Coconut,37,1A
70198270,24-Sep-22,7,70100,12.14,70100,1751.54,0,16,24,Pawning - Normal Scheme,M,Agriculture,Other Crops,37,1A
70198279,24-Sep-22,7,50100,10.04,50100,1251.81,0,18,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,37,1A
60179274,24-Sep-22,6,99100,12.07,99100,2476.14,0,21,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,37,1A
70198262,24-Sep-22,7,60100,8.05,60100,1501.68,0,21,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,37,1A
70198278,24-Sep-22,7,59443.25,7.05,59443.25,1485.27,0,18,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,37,1A
100327955,24-Sep-22,10,60100,7.72,60100,1501.68,0,20,24,Pawning - Normal Scheme,M,Agriculture,Coconut,37,1A
60179278,24-Sep-22,6,75100,11.42,75100,1876.47,0,19,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,37,1A
60179271,24-Sep-22,6,79100,11.8,79100,1976.42,0,17,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,37,1A
70198272,24-Sep-22,7,61100,8.21,61100,1526.66,0,19,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,37,1A
50158154,23-Sep-22,5,31000,4.38,31000,794.96,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
80102202,23-Sep-22,8,50100,7.94,50100,1284.76,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
40095264,23-Sep-22,4,37420.08,5.29,37420.08,959.59,0,14,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
60179268,23-Sep-22,6,78185,10.29,78185,2004.96,0,20,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,38,1A
100327936,23-Sep-22,10,76912,11.69,76912,1972.32,0,14,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
60179248,23-Sep-22,6,126100,15.8,126100,3233.69,0,20,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,38,1A
70198250,23-Sep-22,7,42446.44,4.03,42446.44,1088.49,0,21,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
60179249,23-Sep-22,6,269894.08,28.2,269894.08,6921.12,0,20,24,RP - Pawning - Normal Scheme,F,Agriculture,Agriculture Others,38,1A
100327942,23-Sep-22,10,250000,31.44,250000,6410.95,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
70198257,23-Sep-22,7,62100,8.82,62100,1592.48,0,18,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
100327939,23-Sep-22,10,82610,16.09,82610,2118.44,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
60179262,23-Sep-22,6,189905,27.1,189905,4869.89,0,18,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
60179253,23-Sep-22,6,25100,3.95,24496.1,241.6,603.9,20,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
50158152,23-Sep-22,5,75273,7.78,75273,1930.29,0,19,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
50158151,23-Sep-22,5,76409,8.1,76409,1959.42,0,21,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
70198234,23-Sep-22,7,206860.45,18.13,206860.45,5304.7,0,21,24,RP - Pawning - Normal Scheme,M,Agriculture,House Repairs,38,1A
20026619,23-Sep-22,2,1810142.12,219.77,1049975.01,12427.1,760167.11,18.25,24,RP - Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
60179250,23-Sep-22,6,247000,30.98,247000,6334.03,0,20,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
70198247,23-Sep-22,7,24600,3.48,24600,630.84,0,18,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,38,1A
70198261,23-Sep-22,7,35100,6.03,35100,900.1,0,21,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,38,1A
100327915,23-Sep-22,10,45100,8.02,45100,1156.54,0,17,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
60179251,23-Sep-22,6,64100,8.5,64100,1643.77,0,17.5,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
60179270,23-Sep-22,6,83100,9.93,83100,2131,0,21,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
30070412,23-Sep-22,3,74000,8.9,74000,1897.64,0,21,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
80102204,23-Sep-22,8,115245.24,27.96,115245.24,2955.33,0,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327935,23-Sep-22,10,60200,12.96,60200,1543.76,0,14,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
40095257,23-Sep-22,4,197271.71,20.14,197271.71,5058.8,0,18,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
40095258,23-Sep-22,4,81320.35,7.95,81320.35,2085.37,0,19,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
70198245,23-Sep-22,7,18100,2.55,18100,464.15,0,18,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
30070404,23-Sep-22,3,16000,4.12,16000,410.3,0,16,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327934,23-Sep-22,10,92697.17,13,92697.17,2377.11,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
30070410,23-Sep-22,3,80000,11.49,80000,2051.51,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
40095262,23-Sep-22,4,139857.32,16.35,139857.32,3586.48,0,18,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
40095267,23-Sep-22,4,278372.05,37.5,278372.05,7138.54,0,17,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327943,23-Sep-22,10,45100,6.7,45100,1156.54,0,19,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
40095261,23-Sep-22,4,37802.24,10.77,37802.24,969.39,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327937,23-Sep-22,10,137347,15.67,137347,3522.1,0,17.5,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
70198246,23-Sep-22,7,150100,23.97,150100,3849.14,0,22,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,38,1A
80102205,23-Sep-22,8,136100,18.2,136100,3490.13,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
60179255,23-Sep-22,6,38100,5.38,38100,977.03,0,18,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
60179257,23-Sep-22,6,305045,37.69,305045,7822.54,0,20.25,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,38,1A
30070409,23-Sep-22,3,25100,3.76,25100,643.66,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
50158158,23-Sep-22,5,50000,11.66,50000,1282.19,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
100327941,23-Sep-22,10,45200,13.04,45200,1159.1,0,17,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327929,23-Sep-22,10,40000,5.35,40000,1025.75,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
50158153,23-Sep-22,5,216000,27.6,216000,5539.07,0,17.67,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
100327923,23-Sep-22,10,45100,5.9,45100,1156.54,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327927,23-Sep-22,10,485297,64.75,485297,12444.88,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
70198248,23-Sep-22,7,150100,20.11,150100,3849.14,0,22,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
100327933,23-Sep-22,10,120200,13.92,120200,3082.39,0,22,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327916,23-Sep-22,10,297870,47.71,297870,7638.53,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
70198254,23-Sep-22,7,57211.35,7.94,57211.35,1467.12,0,18,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
60179265,23-Sep-22,6,77200,10.96,77200,1979.7,0,18,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,38,1A
60179263,23-Sep-22,6,70000,8,70000,1795.07,0,22,24,Pawning - Gold Coins and Biscuits,F,Agriculture,Agriculture Others,38,1A
40095263,23-Sep-22,4,149155.34,14.51,149155.34,3824.92,0,19.5,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
70198241,23-Sep-22,7,89210.27,9.74,89210.27,2287.69,0,18,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
100327940,23-Sep-22,10,31497,3.06,31497,807.7,0,19,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
30070403,23-Sep-22,3,55100,7.05,55100,1412.98,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327920,23-Sep-22,10,60600,12,60600,1554.02,0,16,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
70198236,23-Sep-22,7,71600.83,12.82,71600.83,1836.12,0,20,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
70198244,23-Sep-22,7,107120.25,16.36,107120.25,2746.97,0,14,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
60179269,23-Sep-22,6,85725,16.41,85725,2198.32,0,15.5,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
100327917,23-Sep-22,10,20100,3.75,20100,515.44,0,16,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
70198237,23-Sep-22,7,138167.35,16.04,138167.35,3543.14,0,21,24,RP - Pawning - Gold Coins and Biscuits,F,Agriculture,House Repairs,38,1A
70198238,23-Sep-22,7,255556.94,35.38,255556.94,6553.47,0,18.5,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
30070406,23-Sep-22,3,239332.01,32.83,239332.01,6137.39,0,18.67,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
30070407,23-Sep-22,3,262024.01,47.01,262024.01,6719.3,0,18.25,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
100327922,23-Sep-22,10,50200,7.37,50200,1287.32,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
60179266,23-Sep-22,6,40100,5,40100,1028.32,0,21,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
100327926,23-Sep-22,10,770000,65.1,770000,19745.75,0,21.5,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327944,23-Sep-22,10,59724.81,7.47,59724.81,1531.57,0,16,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
70198260,23-Sep-22,7,42100,5.94,42100,1079.61,0,18,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,38,1A
40095270,23-Sep-22,4,21492.15,10.38,21492.15,551.14,0,14,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
90034524,23-Sep-22,9,265100,34.59,265100,6798.18,0,19.67,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
90034525,23-Sep-22,9,35000,4,35000,897.53,0,22,24,Pawning - Gold Coins and Biscuits,M,Consumption,Consumption,38,1A
100327924,23-Sep-22,10,68055,8.98,68055,1745.19,0,18,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327931,23-Sep-22,10,130000,23.93,130000,3333.7,0,16,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
60179267,23-Sep-22,6,462920,64.3,462920,11871.04,0,17.4,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,38,1A
50158157,23-Sep-22,5,72957,11.8,72957,1870.9,0,18.5,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
30070411,23-Sep-22,3,50100,6.04,50100,1284.76,0,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
60179258,23-Sep-22,6,278325,37.57,278325,7137.32,0,19,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,38,1A
40095260,23-Sep-22,4,11100,2,11100,284.65,0,14,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
100327919,23-Sep-22,10,60100,9.92,60100,1541.19,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
70198252,23-Sep-22,7,78404.93,8.04,78404.93,2010.6,0,18,24,RP - Pawning - Normal Scheme,M,Agriculture,House Repairs,38,1A
70198251,23-Sep-22,7,90162.41,7.97,90162.41,2312.11,0,21,24,RP - Pawning - Normal Scheme,M,Agriculture,House Repairs,38,1A
60179252,23-Sep-22,6,159665,21.69,159665,4094.42,0,18.67,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,38,1A
100327938,23-Sep-22,10,137851,16.32,137851,3535.03,0,18,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
70198239,23-Sep-22,7,24100,3.85,24100,618.02,0,16,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
60179254,23-Sep-22,6,140100,16.18,140100,3592.7,0,22,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,38,1A
60179256,23-Sep-22,6,78547,10.3,78547,2014.24,0,19.5,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,38,1A
80102206,23-Sep-22,8,56100,7.51,56100,1438.62,0,19,24,Pawning - Normal Scheme,M,Consumption,Consumption,38,1A
100327928,23-Sep-22,10,36766.39,7.85,36766.39,942.83,0,17,24,RP - Pawning - Normal Scheme,M,Agriculture,Other Crops,38,1A
70198259,23-Sep-22,7,209824.29,32.28,209824.29,5380.7,0,18,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
70198242,23-Sep-22,7,30144.29,5.22,30144.29,773.02,0,16,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,38,1A
70198243,23-Sep-22,7,134800.64,11.8,134800.64,3456.81,0,21,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,38,1A
50158156,23-Sep-22,5,27100,3.85,27100,694.95,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
100327918,23-Sep-22,10,30200,7.99,30200,774.44,0,16,24,Pawning - Normal Scheme,F,Consumption,Consumption,38,1A
70198226,22-Sep-22,7,120100,15.54,120100,3158.79,0,19.5,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,39,1A
70198213,22-Sep-22,7,171822.26,18.72,171822.26,4519.16,0,19.33,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,39,1A
70198224,22-Sep-22,7,20878.52,2.94,20878.52,549.13,0,18,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,39,1A
80102188,22-Sep-22,8,78100,11,78100,2054.14,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
50158149,22-Sep-22,5,63167,8.1,63167,1661.38,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
70198221,22-Sep-22,7,150100,25.12,150100,3947.84,0,21,24,Pawning - Normal Scheme,F,Agriculture,Other Crops,39,1A
80102201,22-Sep-22,8,88100,11.86,88100,2317.15,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
30070400,22-Sep-22,3,35000,4.35,35000,920.55,0,21,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327903,22-Sep-22,10,80200,12.04,80200,2109.37,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
70198219,22-Sep-22,7,27600,3.91,27600,725.92,0,18,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,39,1A
100327885,22-Sep-22,10,40675,7.93,40675,1069.81,0,16,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
80102197,22-Sep-22,8,63100,7.99,63100,1659.62,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
30070402,22-Sep-22,3,178000,21.56,178000,4681.64,0,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
70198225,22-Sep-22,7,30100,3.89,30100,791.67,0,20,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,39,1A
10040266,22-Sep-22,1,36516,5.65,35924.18,543.29,591.82,20,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,39,1A
70198233,22-Sep-22,7,277483.2,39.49,277483.2,7298.19,0,18.33,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,39,1A
80102191,22-Sep-22,8,68000,8.5,68000,1788.49,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
80102190,22-Sep-22,8,170100,20.99,170100,4473.86,0,22,24,Pawning - Gold Coins and Biscuits,M,Consumption,Consumption,39,1A
60179246,22-Sep-22,6,23100,3.01,23100,607.56,0,20,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,39,1A
80102198,22-Sep-22,8,167114.61,26.3,167114.61,4395.34,0,16,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
80102194,22-Sep-22,8,36100,6.3,27078.27,53.41,9021.73,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
70198216,22-Sep-22,7,229568.82,20.1,229568.82,6037.97,0,21,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,39,1A
50158147,22-Sep-22,5,149332,18.43,149332,3927.64,0,20.33,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
80102196,22-Sep-22,8,368135.93,50.58,368135.93,9682.48,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
70198230,22-Sep-22,7,41440.07,7.79,41440.07,1089.93,0,20,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,39,1A
100327882,22-Sep-22,10,50100,7.95,50100,1317.7,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
40095251,22-Sep-22,4,200100,36.61,200100,5262.9,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
70198229,22-Sep-22,7,67080.12,11.87,67080.12,1764.3,0,20,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,39,1A
40095255,22-Sep-22,4,120100,15.83,120100,3158.79,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
60179244,22-Sep-22,6,235100.01,28.2,235100.01,6183.46,0,20.33,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,39,1A
